"Date","station_name","station_id","number_of_trips","Avg_temp","SNOW","PRCP","SNWD"
"4/1/2001","Rosemont",40820,127430,40,0,0,0
"4/1/2001","Cumberland",40230,115470,40,0,0,0
"4/1/2001","Harlem-O'Hare",40750,63949,40,0,0,0
"4/1/2001","Jefferson Park",41280,160163,40,0,0,0
"4/1/2001","Montrose-O'Hare",41330,47205,40,0,0,0
"4/1/2001","Irving Park-O'Hare",40550,89035,40,0,0,0
"4/1/2001","Addison-O'Hare",41240,59578,40,0,0,0
"4/1/2001","Belmont-O'Hare",40060,113073,40,0,0,0
"4/1/2001","Logan Square",41020,113113,40,0,0,0
"4/1/2001","California/Milwaukee",40570,71851,40,0,0,0
"4/1/2001","Western/Milwaukee",40670,68135,40,0,0,0
"4/1/2001","Damen/Milwaukee",40590,104151,40,0,0,0
"4/1/2001","Division/Milwaukee",40320,106867,40,0,0,0
"4/1/2001","Chicago/Milwaukee",41410,52209,40,0,0,0
"4/1/2001","Grand/Milwaukee",40490,28678,40,0,0,0
"4/1/2001","Washington/Dearborn",40370,205880,40,0,0,0
"4/1/2001","Monroe/Dearborn",40790,133176,40,0,0,0
"4/1/2001","Jackson/Dearborn",40070,174969,40,0,0,0
"4/1/2001","LaSalle",41340,49020,40,0,0,0
"4/1/2001","Clinton-Forest Park",40430,54676,40,0,0,0
"4/1/2001","UIC-Halsted",40350,94811,40,0,0,0
"4/1/2001","Racine",40470,47185,40,0,0,0
"4/1/2001","Medical Center",40810,47237,40,0,0,0
"8/1/2007","Southport",40360,0,80,0,0,0
"4/1/2001","Western-Forest Park",40220,25996,40,0,0,0
"4/1/2001","Kedzie-Homan-Forest Park",40250,37662,40,0,0,0
"4/1/2001","Pulaski-Forest Park",40920,32413,40,0,0,0
"4/1/2001","Cicero-Forest Park",40970,27430,40,0,0,0
"4/1/2001","Austin-Forest Park",40010,37860,40,0,0,0
"4/1/2001","Oak Park-Forest Park",40180,33468,40,0,0,0
"4/1/2001","Harlem-Forest Park",40980,20985,40,0,0,0
"4/1/2001","Forest Park",40390,84207,40,0,0,0
"4/1/2001","Polk",41030,50189,40,0,0,0
"4/1/2001","18th",40830,21297,40,0,0,0
"4/1/2001","Damen-Cermak",40210,14881,40,0,0,0
"4/1/2001","Western-Cermak",40740,11987,40,0,0,0
"4/1/2001","California-Cermak",40440,16855,40,0,0,0
"4/1/2001","Kedzie-Cermak",41040,8843,40,0,0,0
"4/1/2001","Central Park",40780,9490,40,0,0,0
"4/1/2001","Pulaski-Cermak",40150,9372,40,0,0,0
"4/1/2001","Kostner",40600,6406,40,0,0,0
"4/1/2001","Cicero-Cermak",40420,19128,40,0,0,0
"4/1/2001","54th/Cermak",40580,33881,40,0,0,0
"4/1/2001","Harlem-Lake",40020,82620,40,0,0,0
"4/1/2001","Oak Park-Lake",41350,34768,40,0,0,0
"4/1/2001","Ridgeland",40610,30387,40,0,0,0
"4/1/2001","Austin-Lake",41260,43784,40,0,0,0
"4/1/2001","Central-Lake",40280,59032,40,0,0,0
"4/1/2001","Laramie",40700,30877,40,0,0,0
"4/1/2001","Cicero-Lake",40480,33072,40,0,0,0
"4/1/2001","Pulaski-Lake",40030,38738,40,0,0,0
"4/1/2001","Kedzie-Lake",41070,31506,40,0,0,0
"4/1/2001","California-Lake",41360,21111,40,0,0,0
"4/1/2001","Ashland-Lake",40170,36007,40,0,0,0
"4/1/2001","Clinton-Lake",41160,41714,40,0,0,0
"4/1/2001","35-Bronzeville-IIT",41120,46201,40,0,0,0
"4/1/2001","Indiana",40300,15670,40,0,0,0
"4/1/2001","43rd",41270,20449,40,0,0,0
"4/1/2001","47th-South Elevated",41080,30632,40,0,0,0
"4/1/2001","51st",40130,29571,40,0,0,0
"4/1/2001","Garfield-South Elevated",40510,19159,40,0,0,0
"4/1/2001","King Drive",41140,17084,40,0,0,0
"4/1/2001","East 63rd-Cottage Grove",40720,34770,40,0,0,0
"4/1/2001","Halsted/63rd",40940,19517,40,0,0,0
"4/1/2001","Ashland/63rd",40290,43628,40,0,0,0
"4/1/2001","Kimball",41290,101912,40,0,0,0
"4/1/2001","Kedzie-Brown",41180,39794,40,0,0,0
"4/1/2001","Francisco",40870,26659,40,0,0,0
"4/1/2001","Rockwell",41010,30988,40,0,0,0
"4/1/2001","Western-Brown",41480,81946,40,0,0,0
"4/1/2001","Damen-Brown",40090,50218,40,0,0,0
"4/1/2001","Montrose-Brown",41500,48685,40,0,0,0
"4/1/2001","Irving Park-Brown",41460,54285,40,0,0,0
"4/1/2001","Addison-Brown",41440,41660,40,0,0,0
"4/1/2001","Paulina",41310,49891,40,0,0,0
"4/1/2001","Southport",40360,62230,40,0,0,0
"4/1/2001","Wellington",41210,56629,40,0,0,0
"4/1/2001","Diversey",40530,102613,40,0,0,0
"4/1/2001","Armitage",40660,76256,40,0,0,0
"4/1/2001","Sedgwick",40800,52990,40,0,0,0
"4/1/2001","Chicago/Franklin",40710,94492,40,0,0,0
"4/1/2001","Merchandise Mart",40460,129865,40,0,0,0
"4/1/2001","Midway Airport",40930,190437,40,0,0,0
"4/1/2001","Pulaski-Orange",40960,115205,40,0,0,0
"4/1/2001","Kedzie-Midway",41150,71017,40,0,0,0
"4/1/2001","Western-Orange",40310,75666,40,0,0,0
"4/1/2001","35th/Archer",40120,50705,40,0,0,0
"4/1/2001","Ashland-Orange",41060,31262,40,0,0,0
"4/1/2001","Halsted-Orange",41130,56477,40,0,0,0
"4/1/2001","Washington/Wells",40730,151961,40,0,0,0
"4/1/2001","Quincy/Wells",40040,173414,40,0,0,0
"4/1/2001","LaSalle/Van Buren",40160,73323,40,0,0,0
"4/1/2001","Library",40850,56962,40,0,0,0
"4/1/2001","Adams/Wabash",40680,175294,40,0,0,0
"4/1/2001","Madison/Wabash",40640,92301,40,0,0,0
"4/1/2001","Randolph/Wabash",40200,144430,40,0,0,0
"4/1/2001","State/Lake",40260,200245,40,0,0,0
"4/1/2001","Clark/Lake",40380,358856,40,0,0,0
"5/1/2001","Howard",40900,175037,75,0,0,0
"5/1/2001","Jarvis",41190,41961,75,0,0,0
"5/1/2001","Morse",40100,122513,75,0,0,0
"5/1/2001","Loyola",41300,129118,75,0,0,0
"5/1/2001","Granville",40760,90501,75,0,0,0
"5/1/2001","Thorndale",40880,81821,75,0,0,0
"5/1/2001","Bryn Mawr",41380,122686,75,0,0,0
"5/1/2001","Berwyn",40340,91716,75,0,0,0
"5/1/2001","Argyle",41200,76442,75,0,0,0
"5/1/2001","Lawrence",40770,76079,75,0,0,0
"5/1/2001","Wilson",40540,138813,75,0,0,0
"5/1/2001","Sheridan",40080,122041,75,0,0,0
"5/1/2001","Addison-North Main",41420,230804,75,0,0,0
"5/1/2001","Belmont-North Main",41320,273560,75,0,0,0
"5/1/2001","Fullerton",41220,280315,75,0,0,0
"5/1/2001","North/Clybourn",40650,104541,75,0,0,0
"5/1/2001","Clark/Division",40630,193586,75,0,0,0
"5/1/2001","Chicago/State",41450,359287,75,0,0,0
"5/1/2001","Grand/State",40330,256090,75,0,0,0
"5/1/2001","Lake/State",41660,351194,75,0,0,0
"5/1/2001","Washington/State",40500,185618,75,0,0,0
"5/1/2001","Monroe/State",41090,186413,75,0,0,0
"5/1/2001","Jackson/State",40560,286486,75,0,0,0
"5/1/2001","Harrison",41490,73183,75,0,0,0
"5/1/2001","Roosevelt",41400,168753,75,0,0,0
"5/1/2001","Cermak-Chinatown",41000,81738,75,0,0,0
"5/1/2001","Sox-35th-Dan Ryan",40190,105504,75,0,0,0
"5/1/2001","47th-Dan Ryan",41230,65100,75,0,0,0
"5/1/2001","Garfield-Dan Ryan",41170,130457,75,0,0,0
"5/1/2001","63rd-Dan Ryan",40910,101590,75,0,0,0
"5/1/2001","69th",40990,190836,75,0,0,0
"5/1/2001","79th",40240,201728,75,0,0,0
"5/1/2001","87th",41430,146750,75,0,0,0
"5/1/2001","95th/Dan Ryan",40450,377733,75,0,0,0
"5/1/2001","Linden",41050,34719,75,0,0,0
"5/1/2001","Central-Evanston",41250,25238,75,0,0,0
"5/1/2001","Noyes",40400,16862,75,0,0,0
"5/1/2001","Foster",40520,19266,75,0,0,0
"5/1/2001","Davis",40050,99823,75,0,0,0
"5/1/2001","Dempster",40690,19774,75,0,0,0
"5/1/2001","Main",40270,32287,75,0,0,0
"5/1/2001","South Boulevard",40840,22110,75,0,0,0
"5/1/2001","Skokie",40140,59161,75,0,0,0
"5/1/2001","O'Hare Airport",40890,263696,75,0,0,0
"5/1/2001","Rosemont",40820,138039,75,0,0,0
"5/1/2001","Cumberland",40230,124337,75,0,0,0
"5/1/2001","Harlem-O'Hare",40750,69186,75,0,0,0
"5/1/2001","Jefferson Park",41280,172739,75,0,0,0
"5/1/2001","Montrose-O'Hare",41330,50384,75,0,0,0
"5/1/2001","Irving Park-O'Hare",40550,97174,75,0,0,0
"5/1/2001","Addison-O'Hare",41240,68807,75,0,0,0
"5/1/2001","Belmont-O'Hare",40060,120358,75,0,0,0
"5/1/2001","Logan Square",41020,115923,75,0,0,0
"5/1/2001","California/Milwaukee",40570,75927,75,0,0,0
"5/1/2001","Western/Milwaukee",40670,75430,75,0,0,0
"5/1/2001","Damen/Milwaukee",40590,111001,75,0,0,0
"5/1/2001","Division/Milwaukee",40320,113851,75,0,0,0
"5/1/2001","Chicago/Milwaukee",41410,55372,75,0,0,0
"5/1/2001","Grand/Milwaukee",40490,30534,75,0,0,0
"5/1/2001","Washington/Dearborn",40370,222264,75,0,0,0
"8/1/2008","Damen-Brown",40090,0,80.5,0,0,0
"5/1/2001","Monroe/Dearborn",40790,138409,75,0,0,0
"5/1/2001","Jackson/Dearborn",40070,181925,75,0,0,0
"5/1/2001","LaSalle",41340,52212,75,0,0,0
"5/1/2001","Clinton-Forest Park",40430,58102,75,0,0,0
"5/1/2001","UIC-Halsted",40350,62230,75,0,0,0
"5/1/2001","Racine",40470,56725,75,0,0,0
"5/1/2001","Medical Center",40810,51428,75,0,0,0
"5/1/2001","Western-Forest Park",40220,30075,75,0,0,0
"5/1/2001","Kedzie-Homan-Forest Park",40250,42420,75,0,0,0
"5/1/2001","Pulaski-Forest Park",40920,35295,75,0,0,0
"5/1/2001","Cicero-Forest Park",40970,29680,75,0,0,0
"5/1/2001","Austin-Forest Park",40010,41390,75,0,0,0
"5/1/2001","Oak Park-Forest Park",40180,36303,75,0,0,0
"5/1/2001","Harlem-Forest Park",40980,22295,75,0,0,0
"5/1/2001","Forest Park",40390,89865,75,0,0,0
"5/1/2001","Polk",41030,52483,75,0,0,0
"5/1/2001","18th",40830,22675,75,0,0,0
"5/1/2001","Damen-Cermak",40210,15979,75,0,0,0
"5/1/2001","Western-Cermak",40740,13298,75,0,0,0
"5/1/2001","California-Cermak",40440,17096,75,0,0,0
"5/1/2001","Kedzie-Cermak",41040,9955,75,0,0,0
"5/1/2001","Central Park",40780,10845,75,0,0,0
"5/1/2001","Pulaski-Cermak",40150,10834,75,0,0,0
"5/1/2001","Kostner",40600,6919,75,0,0,0
"5/1/2001","Cicero-Cermak",40420,20567,75,0,0,0
"5/1/2001","54th/Cermak",40580,35953,75,0,0,0
"5/1/2001","Harlem-Lake",40020,87624,75,0,0,0
"5/1/2001","Oak Park-Lake",41350,37053,75,0,0,0
"5/1/2001","Ridgeland",40610,33491,75,0,0,0
"5/1/2001","Austin-Lake",41260,46472,75,0,0,0
"5/1/2001","Central-Lake",40280,62749,75,0,0,0
"5/1/2001","Laramie",40700,33234,75,0,0,0
"5/1/2001","Cicero-Lake",40480,36212,75,0,0,0
"5/1/2001","Pulaski-Lake",40030,41675,75,0,0,0
"5/1/2001","Kedzie-Lake",41070,35398,75,0,0,0
"5/1/2001","California-Lake",41360,22801,75,0,0,0
"5/1/2001","Ashland-Lake",40170,38610,75,0,0,0
"5/1/2001","Clinton-Lake",41160,42576,75,0,0,0
"5/1/2001","35-Bronzeville-IIT",41120,46969,75,0,0,0
"5/1/2001","Indiana",40300,16680,75,0,0,0
"5/1/2001","43rd",41270,22090,75,0,0,0
"5/1/2001","47th-South Elevated",41080,31688,75,0,0,0
"5/1/2001","51st",40130,31782,75,0,0,0
"5/1/2001","Garfield-South Elevated",40510,20485,75,0,0,0
"5/1/2001","King Drive",41140,18349,75,0,0,0
"5/1/2001","East 63rd-Cottage Grove",40720,36848,75,0,0,0
"5/1/2001","Halsted/63rd",40940,20637,75,0,0,0
"5/1/2001","Ashland/63rd",40290,46183,75,0,0,0
"5/1/2001","Kimball",41290,108042,75,0,0,0
"5/1/2001","Kedzie-Brown",41180,43657,75,0,0,0
"5/1/2001","Francisco",40870,28257,75,0,0,0
"5/1/2001","Rockwell",41010,33535,75,0,0,0
"5/1/2001","Western-Brown",41480,88702,75,0,0,0
"5/1/2001","Damen-Brown",40090,53777,75,0,0,0
"5/1/2001","Montrose-Brown",41500,51224,75,0,0,0
"5/1/2001","Irving Park-Brown",41460,58178,75,0,0,0
"5/1/2001","Addison-Brown",41440,46207,75,0,0,0
"5/1/2001","Paulina",41310,52104,75,0,0,0
"5/1/2001","Southport",40360,65245,75,0,0,0
"5/1/2001","Wellington",41210,59048,75,0,0,0
"5/1/2001","Diversey",40530,109228,75,0,0,0
"5/1/2001","Armitage",40660,85611,75,0,0,0
"5/1/2001","Sedgwick",40800,57750,75,0,0,0
"5/1/2001","Chicago/Franklin",40710,97620,75,0,0,0
"5/1/2001","Merchandise Mart",40460,137228,75,0,0,0
"5/1/2001","Midway Airport",40930,207499,75,0,0,0
"5/1/2001","Pulaski-Orange",40960,131398,75,0,0,0
"5/1/2001","Kedzie-Midway",41150,76572,75,0,0,0
"5/1/2001","Western-Orange",40310,82616,75,0,0,0
"5/1/2001","35th/Archer",40120,55412,75,0,0,0
"5/1/2001","Ashland-Orange",41060,34018,75,0,0,0
"5/1/2001","Halsted-Orange",41130,61069,75,0,0,0
"5/1/2001","Washington/Wells",40730,163387,75,0,0,0
"5/1/2001","Quincy/Wells",40040,183511,75,0,0,0
"5/1/2001","LaSalle/Van Buren",40160,78807,75,0,0,0
"5/1/2001","Library",40850,59438,75,0,0,0
"5/1/2001","Adams/Wabash",40680,182644,75,0,0,0
"5/1/2001","Madison/Wabash",40640,98769,75,0,0,0
"5/1/2001","Randolph/Wabash",40200,155252,75,0,0,0
"5/1/2001","State/Lake",40260,211706,75,0,0,0
"5/1/2001","Clark/Lake",40380,381932,75,0,0,0
"6/1/2001","Howard",40900,169255,58,0,0.03,0
"6/1/2001","Jarvis",41190,41087,58,0,0.03,0
"6/1/2001","Morse",40100,118144,58,0,0.03,0
"6/1/2001","Loyola",41300,124919,58,0,0.03,0
"6/1/2001","Granville",40760,89664,58,0,0.03,0
"6/1/2001","Thorndale",40880,75721,58,0,0.03,0
"6/1/2001","Bryn Mawr",41380,119186,58,0,0.03,0
"6/1/2001","Berwyn",40340,91259,58,0,0.03,0
"6/1/2001","Argyle",41200,75353,58,0,0.03,0
"6/1/2001","Lawrence",40770,73722,58,0,0.03,0
"6/1/2001","Wilson",40540,133268,58,0,0.03,0
"6/1/2001","Sheridan",40080,124988,58,0,0.03,0
"6/1/2001","Addison-North Main",41420,222596,58,0,0.03,0
"6/1/2001","Belmont-North Main",41320,293142,58,0,0.03,0
"6/1/2001","Fullerton",41220,264172,58,0,0.03,0
"6/1/2001","North/Clybourn",40650,102849,58,0,0.03,0
"6/1/2001","Clark/Division",40630,199431,58,0,0.03,0
"6/1/2001","Chicago/State",41450,358340,58,0,0.03,0
"6/1/2001","Grand/State",40330,273350,58,0,0.03,0
"6/1/2001","Lake/State",41660,352548,58,0,0.03,0
"6/1/2001","Washington/State",40500,190607,58,0,0.03,0
"6/1/2001","Monroe/State",41090,188065,58,0,0.03,0
"6/1/2001","Jackson/State",40560,291083,58,0,0.03,0
"6/1/2001","Harrison",41490,56090,58,0,0.03,0
"6/1/2001","Roosevelt",41400,167515,58,0,0.03,0
"6/1/2001","Cermak-Chinatown",41000,82179,58,0,0.03,0
"6/1/2001","Sox-35th-Dan Ryan",40190,123012,58,0,0.03,0
"6/1/2001","47th-Dan Ryan",41230,61257,58,0,0.03,0
"6/1/2001","Garfield-Dan Ryan",41170,123962,58,0,0.03,0
"6/1/2001","63rd-Dan Ryan",40910,96663,58,0,0.03,0
"6/1/2001","69th",40990,183865,58,0,0.03,0
"6/1/2001","79th",40240,196256,58,0,0.03,0
"6/1/2001","87th",41430,142776,58,0,0.03,0
"6/1/2001","95th/Dan Ryan",40450,360064,58,0,0.03,0
"6/1/2001","Linden",41050,35532,58,0,0.03,0
"6/1/2001","Central-Evanston",41250,25683,58,0,0.03,0
"6/1/2001","Noyes",40400,16280,58,0,0.03,0
"6/1/2001","Foster",40520,18309,58,0,0.03,0
"6/1/2001","Davis",40050,98923,58,0,0.03,0
"6/1/2001","Dempster",40690,19651,58,0,0.03,0
"6/1/2001","Main",40270,33127,58,0,0.03,0
"6/1/2001","South Boulevard",40840,21922,58,0,0.03,0
"6/1/2001","Skokie",40140,58879,58,0,0.03,0
"6/1/2001","O'Hare Airport",40890,268527,58,0,0.03,0
"6/1/2001","Rosemont",40820,139549,58,0,0.03,0
"6/1/2001","Cumberland",40230,131023,58,0,0.03,0
"6/1/2001","Harlem-O'Hare",40750,67652,58,0,0.03,0
"6/1/2001","Jefferson Park",41280,169308,58,0,0.03,0
"6/1/2001","Montrose-O'Hare",41330,49881,58,0,0.03,0
"6/1/2001","Irving Park-O'Hare",40550,96534,58,0,0.03,0
"6/1/2001","Addison-O'Hare",41240,65039,58,0,0.03,0
"6/1/2001","Belmont-O'Hare",40060,119051,58,0,0.03,0
"6/1/2001","Logan Square",41020,111955,58,0,0.03,0
"6/1/2001","California/Milwaukee",40570,74941,58,0,0.03,0
"6/1/2001","Western/Milwaukee",40670,75250,58,0,0.03,0
"6/1/2001","Damen/Milwaukee",40590,110613,58,0,0.03,0
"6/1/2001","Division/Milwaukee",40320,107342,58,0,0.03,0
"6/1/2001","Chicago/Milwaukee",41410,54551,58,0,0.03,0
"6/1/2001","Grand/Milwaukee",40490,30734,58,0,0.03,0
"6/1/2001","Washington/Dearborn",40370,224879,58,0,0.03,0
"6/1/2001","Monroe/Dearborn",40790,134845,58,0,0.03,0
"6/1/2001","Jackson/Dearborn",40070,188401,58,0,0.03,0
"6/1/2001","LaSalle",41340,47289,58,0,0.03,0
"6/1/2001","Clinton-Forest Park",40430,58759,58,0,0.03,0
"6/1/2001","UIC-Halsted",40350,67910,58,0,0.03,0
"6/1/2001","Racine",40470,45166,58,0,0.03,0
"6/1/2001","Medical Center",40810,50321,58,0,0.03,0
"6/1/2001","Western-Forest Park",40220,28633,58,0,0.03,0
"6/1/2001","Kedzie-Homan-Forest Park",40250,41552,58,0,0.03,0
"6/1/2001","Pulaski-Forest Park",40920,34992,58,0,0.03,0
"6/1/2001","Cicero-Forest Park",40970,28964,58,0,0.03,0
"6/1/2001","Austin-Forest Park",40010,41431,58,0,0.03,0
"6/1/2001","Oak Park-Forest Park",40180,36336,58,0,0.03,0
"6/1/2001","Harlem-Forest Park",40980,21861,58,0,0.03,0
"6/1/2001","Forest Park",40390,90459,58,0,0.03,0
"6/1/2001","Polk",41030,51391,58,0,0.03,0
"6/1/2001","18th",40830,21462,58,0,0.03,0
"6/1/2001","Damen-Cermak",40210,15718,58,0,0.03,0
"6/1/2001","Western-Cermak",40740,12704,58,0,0.03,0
"6/1/2001","California-Cermak",40440,17109,58,0,0.03,0
"6/1/2001","Kedzie-Cermak",41040,8819,58,0,0.03,0
"6/1/2001","Central Park",40780,9835,58,0,0.03,0
"6/1/2001","Pulaski-Cermak",40150,10454,58,0,0.03,0
"6/1/2001","Kostner",40600,6803,58,0,0.03,0
"6/1/2001","Cicero-Cermak",40420,19464,58,0,0.03,0
"6/1/2001","54th/Cermak",40580,35159,58,0,0.03,0
"6/1/2001","Harlem-Lake",40020,90592,58,0,0.03,0
"6/1/2001","Oak Park-Lake",41350,37688,58,0,0.03,0
"6/1/2001","Ridgeland",40610,36092,58,0,0.03,0
"6/1/2001","Austin-Lake",41260,43867,58,0,0.03,0
"6/1/2001","Central-Lake",40280,57461,58,0,0.03,0
"6/1/2001","Laramie",40700,31599,58,0,0.03,0
"6/1/2001","Cicero-Lake",40480,33641,58,0,0.03,0
"6/1/2001","Pulaski-Lake",40030,38642,58,0,0.03,0
"6/1/2001","Conservatory",41670,338,58,0,0.03,0
"6/1/2001","Kedzie-Lake",41070,31395,58,0,0.03,0
"6/1/2001","California-Lake",41360,21215,58,0,0.03,0
"6/1/2001","Ashland-Lake",40170,36965,58,0,0.03,0
"6/1/2001","Clinton-Lake",41160,42661,58,0,0.03,0
"6/1/2001","35-Bronzeville-IIT",41120,44564,58,0,0.03,0
"6/1/2001","Indiana",40300,16474,58,0,0.03,0
"6/1/2001","43rd",41270,21643,58,0,0.03,0
"6/1/2001","47th-South Elevated",41080,31972,58,0,0.03,0
"6/1/2001","51st",40130,30965,58,0,0.03,0
"6/1/2001","Garfield-South Elevated",40510,21080,58,0,0.03,0
"6/1/2001","King Drive",41140,17267,58,0,0.03,0
"6/1/2001","East 63rd-Cottage Grove",40720,36930,58,0,0.03,0
"6/1/2001","Halsted/63rd",40940,20002,58,0,0.03,0
"6/1/2001","Ashland/63rd",40290,45171,58,0,0.03,0
"6/1/2001","Kimball",41290,104084,58,0,0.03,0
"6/1/2001","Kedzie-Brown",41180,43255,58,0,0.03,0
"6/1/2001","Francisco",40870,28333,58,0,0.03,0
"6/1/2001","Rockwell",41010,33543,58,0,0.03,0
"6/1/2001","Western-Brown",41480,87589,58,0,0.03,0
"6/1/2001","Damen-Brown",40090,53118,58,0,0.03,0
"6/1/2001","Montrose-Brown",41500,52727,58,0,0.03,0
"6/1/2001","Irving Park-Brown",41460,59783,58,0,0.03,0
"6/1/2001","Addison-Brown",41440,45206,58,0,0.03,0
"6/1/2001","Paulina",41310,53957,58,0,0.03,0
"6/1/2001","Southport",40360,68522,58,0,0.03,0
"6/1/2001","Wellington",41210,60920,58,0,0.03,0
"6/1/2001","Diversey",40530,112911,58,0,0.03,0
"6/1/2001","Armitage",40660,79094,58,0,0.03,0
"6/1/2001","Sedgwick",40800,64051,58,0,0.03,0
"6/1/2001","Chicago/Franklin",40710,96200,58,0,0.03,0
"6/1/2001","Merchandise Mart",40460,137064,58,0,0.03,0
"6/1/2001","Midway Airport",40930,205586,58,0,0.03,0
"6/1/2001","Pulaski-Orange",40960,117026,58,0,0.03,0
"6/1/2001","Kedzie-Midway",41150,71891,58,0,0.03,0
"6/1/2001","Western-Orange",40310,78153,58,0,0.03,0
"6/1/2001","35th/Archer",40120,53473,58,0,0.03,0
"6/1/2001","Ashland-Orange",41060,32018,58,0,0.03,0
"6/1/2001","Halsted-Orange",41130,56846,58,0,0.03,0
"6/1/2001","Washington/Wells",40730,161447,58,0,0.03,0
"6/1/2001","Quincy/Wells",40040,181625,58,0,0.03,0
"6/1/2001","LaSalle/Van Buren",40160,76726,58,0,0.03,0
"6/1/2001","Library",40850,56802,58,0,0.03,0
"6/1/2001","Adams/Wabash",40680,192860,58,0,0.03,0
"6/1/2001","Madison/Wabash",40640,99448,58,0,0.03,0
"6/1/2001","Randolph/Wabash",40200,153647,58,0,0.03,0
"6/1/2001","State/Lake",40260,215890,58,0,0.03,0
"6/1/2001","Clark/Lake",40380,377572,58,0,0.03,0
"7/1/2001","Howard",40900,172396,68,0,0,0
"7/1/2001","Jarvis",41190,40450,68,0,0,0
"7/1/2001","Morse",40100,118981,68,0,0,0
"7/1/2001","Loyola",41300,129767,68,0,0,0
"7/1/2001","Granville",40760,92467,68,0,0,0
"7/1/2001","Thorndale",40880,74089,68,0,0,0
"7/1/2001","Bryn Mawr",41380,118863,68,0,0,0
"7/1/2001","Berwyn",40340,91263,68,0,0,0
"7/1/2001","Argyle",41200,75465,68,0,0,0
"7/1/2001","Lawrence",40770,73250,68,0,0,0
"7/1/2001","Wilson",40540,134565,68,0,0,0
"7/1/2001","Sheridan",40080,126962,68,0,0,0
"7/1/2001","Addison-North Main",41420,241569,68,0,0,0
"7/1/2001","Belmont-North Main",41320,285598,68,0,0,0
"7/1/2001","Fullerton",41220,254849,68,0,0,0
"7/1/2001","North/Clybourn",40650,103646,68,0,0,0
"7/1/2001","Clark/Division",40630,203949,68,0,0,0
"7/1/2001","Chicago/State",41450,382994,68,0,0,0
"7/1/2001","Grand/State",40330,293133,68,0,0,0
"7/1/2001","Lake/State",41660,358863,68,0,0,0
"7/1/2001","Washington/State",40500,191013,68,0,0,0
"7/1/2001","Monroe/State",41090,197558,68,0,0,0
"7/1/2001","Jackson/State",40560,305191,68,0,0,0
"7/1/2001","Harrison",41490,57556,68,0,0,0
"7/1/2001","Roosevelt",41400,181216,68,0,0,0
"7/1/2001","Cermak-Chinatown",41000,88741,68,0,0,0
"7/1/2001","Sox-35th-Dan Ryan",40190,122732,68,0,0,0
"7/1/2001","47th-Dan Ryan",41230,62964,68,0,0,0
"7/1/2001","Garfield-Dan Ryan",41170,126919,68,0,0,0
"7/1/2001","63rd-Dan Ryan",40910,98501,68,0,0,0
"7/1/2001","69th",40990,184844,68,0,0,0
"7/1/2001","79th",40240,200608,68,0,0,0
"7/1/2001","87th",41430,146285,68,0,0,0
"7/1/2001","95th/Dan Ryan",40450,364258,68,0,0,0
"7/1/2001","Linden",41050,36664,68,0,0,0
"7/1/2001","Central-Evanston",41250,25370,68,0,0,0
"7/1/2001","Noyes",40400,18426,68,0,0,0
"7/1/2001","Foster",40520,19216,68,0,0,0
"7/1/2001","Davis",40050,99650,68,0,0,0
"7/1/2001","Dempster",40690,20593,68,0,0,0
"7/1/2001","Main",40270,31938,68,0,0,0
"7/1/2001","South Boulevard",40840,22536,68,0,0,0
"7/1/2001","Skokie",40140,61820,68,0,0,0
"7/1/2001","O'Hare Airport",40890,282173,68,0,0,0
"7/1/2001","Rosemont",40820,145165,68,0,0,0
"7/1/2001","Cumberland",40230,139901,68,0,0,0
"7/1/2001","Harlem-O'Hare",40750,70238,68,0,0,0
"7/1/2001","Jefferson Park",41280,173101,68,0,0,0
"7/1/2001","Montrose-O'Hare",41330,51220,68,0,0,0
"7/1/2001","Irving Park-O'Hare",40550,99145,68,0,0,0
"7/1/2001","Addison-O'Hare",41240,66121,68,0,0,0
"7/1/2001","Belmont-O'Hare",40060,120830,68,0,0,0
"7/1/2001","Logan Square",41020,119736,68,0,0,0
"7/1/2001","California/Milwaukee",40570,75253,68,0,0,0
"7/1/2001","Western/Milwaukee",40670,74241,68,0,0,0
"7/1/2001","Damen/Milwaukee",40590,114141,68,0,0,0
"7/1/2001","Division/Milwaukee",40320,107984,68,0,0,0
"7/1/2001","Chicago/Milwaukee",41410,56247,68,0,0,0
"7/1/2001","Grand/Milwaukee",40490,31053,68,0,0,0
"7/1/2001","Washington/Dearborn",40370,234336,68,0,0,0
"7/1/2001","Monroe/Dearborn",40790,143318,68,0,0,0
"7/1/2001","Jackson/Dearborn",40070,212034,68,0,0,0
"7/1/2001","LaSalle",41340,47898,68,0,0,0
"7/1/2001","Clinton-Forest Park",40430,59414,68,0,0,0
"7/1/2001","UIC-Halsted",40350,70764,68,0,0,0
"7/1/2001","Racine",40470,43076,68,0,0,0
"7/1/2001","Medical Center",40810,53524,68,0,0,0
"7/1/2001","Western-Forest Park",40220,30230,68,0,0,0
"7/1/2001","Kedzie-Homan-Forest Park",40250,42284,68,0,0,0
