Date,TAVG,TMAX,TMIN,PRCP,SNOW,SNWD
2/2/31,,41,29,0,0,0
2/3/31,,55,29,0,0,0
2/4/31,,37,24,0,0,0
2/5/31,,47,26,0,0,0
2/6/31,,36,30,0.06,0,0
2/7/31,,37,32,0.22,0,0
2/8/31,,41,30,0,0,0
2/9/31,,33,19,0,0,0
2/10/31,,32,14,0,0,0
2/11/31,,37,22,0.03,0.3,0
2/12/31,,50,33,0,0,0
2/13/31,,39,12,0,0,0
2/14/31,,28,9,0,0,0
2/15/31,,46,21,0,0,0
2/16/31,,43,32,0.14,0,0
2/17/31,,42,35,0.01,0,0
2/18/31,,40,34,0,0,0
2/19/31,,36,34,0,0,0
2/20/31,,38,33,0,0,0
2/21/31,,47,28,0,0,0
2/22/31,,48,30,0,0,0
2/23/31,,38,31,0,0,0
2/24/31,,47,25,0,0,0
2/25/31,,43,25,0,0,0
2/26/31,,46,28,0,0,0
2/27/31,,53,29,0,0,0
2/28/31,,46,33,0,0,0
3/1/31,,36,25,0,0,0
3/2/31,,42,19,0,0,0
3/3/31,,43,27,0.03,0,0
3/4/31,,34,24,0,0.4,0
3/5/31,,37,24,0,0,0
3/6/31,,38,26,0,0,0
3/7/31,,33,26,0.97,7.4,7
3/8/31,,31,27,0.75,10.1,13
3/9/31,,33,25,0,2,13
3/10/31,,33,16,0,0,12
3/11/31,,33,18,0,0,10
3/12/31,,47,19,0,0,6
3/13/31,,42,36,0,0,4
3/14/31,,39,33,0,0,4
3/15/31,,37,32,0.11,0.5,3
3/16/31,,36,31,0,0,2
3/17/31,,39,30,0,0,1
3/18/31,,35,32,0.57,3.2,2
3/19/31,,38,34,0,0,0
3/20/31,,44,27,0,0,0
3/21/31,,49,35,0,0,0
3/22/31,,51,30,0,0,0
3/23/31,,56,29,0.01,0,0
3/24/31,,47,37,0.11,0,0
3/25/31,,50,34,0.07,0,0
3/26/31,,39,31,0,0,0
3/27/31,,40,33,0.8,0,0
3/28/31,,45,30,0.21,0,0
3/29/31,,35,29,0,0,0
3/30/31,,44,27,0,0,0
3/31/31,,42,26,0,0,0
4/1/31,,42,32,0,0,0
4/2/31,,48,25,0,0,0
4/3/31,,43,34,0.13,0,0
4/4/31,,51,30,0,0,0
4/5/31,,43,31,0,0,0
4/6/31,,49,25,0,0,0
4/7/31,,61,27,0,0,0
4/8/31,,82,43,0,0,0
4/9/31,,77,44,0.43,0,0
4/10/31,,65,,0,0,0
4/11/31,,48,39,0,0,0
4/12/31,,78,43,0,0,0
4/13/31,,81,44,0,0,0
4/14/31,,72,41,0,0,0
4/15/31,,78,51,0.06,0,0
4/16/31,,73,54,0.03,0,0
4/17/31,,70,45,0,0,0
4/18/31,,74,39,0,0,0
4/19/31,,77,48,0.07,0,0
4/20/31,,68,43,0.79,0,0
4/21/31,,51,38,0.25,0,0
4/22/31,,43,36,0,0,0
4/23/31,,46,30,0,0,0
4/24/31,,48,32,0,0,0
4/25/31,,51,40,0.12,0,0
4/26/31,,45,34,0,0,0
4/27/31,,51,35,0,0,0
4/28/31,,70,35,0,0,0
4/29/31,,47,38,0,0,0
4/30/31,,58,31,0,0,0
5/1/31,,69,39,0,0,0
5/2/31,,62,41,0,0,0
5/3/31,,52,33,0,0,0
5/4/31,,69,33,0,0,0
5/5/31,,80,46,0,0,0
5/6/31,,60,41,0.66,0,0
5/7/31,,42,38,0,0,0
5/8/31,,53,39,0.51,0,0
5/9/31,,58,43,0.09,0,0
5/10/31,,54,43,0.2,0,0
5/11/31,,56,42,0.13,0,0
5/12/31,,58,43,0,0,0
5/13/31,,65,42,0,0,0
5/14/31,,75,44,0,0,0
5/15/31,,79,54,0,0,0
5/16/31,,79,47,0,0,0
5/17/31,,66,47,0,0,0
5/18/31,,87,58,0.59,0,0
5/19/31,,64,51,1.54,0,0
5/20/31,,55,41,0,0,0
5/21/31,,58,39,0,0,0
5/22/31,,53,43,0,0,0
5/23/31,,56,35,0,0,0
5/24/31,,72,43,0,0,0
5/25/31,,64,48,0,0,0
5/26/31,,71,45,0,0,0
5/27/31,,85,51,0,0,0
5/28/31,,88,65,0,0,0
5/29/31,,75,59,0.2,0,0
5/30/31,,62,51,0.47,0,0
5/31/31,,62,46,0,0,0
6/1/31,,70,40,0,0,0
6/2/31,,75,51,0.06,0,0
6/3/31,,87,61,0,0,0
6/4/31,,85,59,0,0,0
6/5/31,,68,56,0,0,0
6/6/31,,58,52,2.73,0,0
6/7/31,,59,50,0.44,0,0
6/8/31,,65,45,0,0,0
6/9/31,,71,50,0,0,0
6/10/31,,77,60,0,0,0
6/11/31,,85,63,0,0,0
6/12/31,,86,65,0.06,0,0
6/13/31,,80,65,0.04,0,0
6/14/31,,82,65,0,0,0
6/15/31,,75,59,0,0,0
6/16/31,,74,54,0,0,0
6/18/31,,90,60,0,0,0
6/19/31,,95,72,0,0,0
6/20/31,,92,71,0,0,0
6/21/31,,83,65,0.24,0,0
6/22/31,,87,62,0.43,0,0
6/23/31,,83,63,2.2,0,0
6/24/31,,90,63,0,0,0
6/25/31,,95,71,0,0,0
6/26/31,,97,74,0,0,0
6/27/31,,97,76,0,0,0
6/28/31,,100,74,0,0,0
6/29/31,,93,77,0.03,0,0
6/30/31,,101,76,0,0,0
7/1/31,,98,76,0,0,0
7/8/31,,81,56,0,0,0
10/1/31,,77,57,0,0,0
10/2/31,,80,55,0,0,0
10/3/31,,83,54,0,0,0
10/4/31,,80,63,0,0,0
10/5/31,,72,62,0,0,0
10/6/31,,81,60,0.06,0,0
10/7/31,,76,58,0.01,0,0
10/8/31,,62,49,0,0,0
10/9/31,,64,42,0,0,0
10/10/31,,68,49,0.71,0,0
10/11/31,,64,52,0.49,0,0
10/12/31,,54,46,0.01,0,0
10/13/31,,59,48,0.3,0,0
10/14/31,,60,52,0.05,0,0
10/15/31,,60,47,0,0,0
10/16/31,,63,43,0,0,0
10/17/31,,55,37,0,0,0
10/18/31,,60,35,0,0,0
10/19/31,,66,40,0,0,0
10/20/31,,72,44,0,0,0
10/21/31,,77,49,0,0,0
10/22/31,,74,48,0,0,0
10/23/31,,72,58,0.14,0,0
10/24/31,,73,52,0,0,0
10/25/31,,63,41,0,0,0
10/26/31,,59,36,0.02,0,0
10/27/31,,64,51,0.12,0,0
10/28/31,,59,43,0,0,0
10/29/31,,45,41,0.03,0,0
10/30/31,,49,40,0.11,0,0
10/31/31,,50,41,0.06,0,0
11/1/31,,52,32,0,0,0
11/2/31,,55,41,0,0,0
11/3/31,,63,38,0,0,0
11/4/31,,54,34,0,0,0
11/5/31,,50,32,0,0,0
11/6/31,,48,27,0,0,0
11/7/31,,61,39,0,0,0
11/8/31,,73,42,0,0,0
11/9/31,,75,56,0,0,0
11/10/31,,62,47,0.01,0,0
11/11/31,,59,48,1.3,0,0
11/12/31,,69,44,0.48,0,0
11/13/31,,56,38,0,0,0
11/14/31,,66,47,0.53,0,0
11/15/31,,63,49,0.11,0,0
11/16/31,,72,49,0,0,0
11/17/31,,66,48,0.28,0,0
11/18/31,,53,42,0,0,0
11/19/31,,57,48,0.02,0,0
11/20/31,,64,52,0.45,0,0
11/21/31,,58,47,0,0,0
11/22/31,,63,46,0.92,0,0
11/23/31,,70,60,0.05,0,0
11/24/31,,66,28,0.58,0,0
11/25/31,,31,23,0.01,0,0
11/26/31,,35,21,0,0,0
11/27/31,,35,30,0,0,0
11/28/31,,34,30,0,0,0
11/29/31,,38,34,0,0,0
11/30/31,,41,30,0,0,0
12/2/31,,39,22,0,0,0
12/3/31,,45,27,0.05,0,0
12/4/31,,38,31,0.23,0,0
12/5/31,,39,28,0,0,0
12/6/31,,35,30,0,0,0
12/7/31,,32,18,0,0,0
12/8/31,,31,18,0,0,0
12/9/31,,35,30,0.66,5.1,4
12/10/31,,43,33,0.03,0,0
12/11/31,,57,35,0.3,0,0
12/12/31,,44,38,0,0,0
12/13/31,,42,33,0.02,0,0
12/14/31,,33,25,0.07,0.8,0
12/15/31,,37,24,0,0,0
12/16/31,,42,28,0,0,0
12/17/31,,45,29,0,0,0
12/18/31,,51,29,0,0,0
12/19/31,,49,38,0,0,0
12/20/31,,44,38,0,0,0
12/21/31,,51,42,0.04,0,0
12/22/31,,54,43,0.01,0,0
12/23/31,,51,41,0,0,0
12/24/31,,53,37,0.01,0,0
12/25/31,,38,32,0,0,0
12/26/31,,42,29,0,0,0
12/27/31,,46,31,0,0,0
12/28/31,,38,29,0,0,0
12/29/31,,42,36,0,0,0
12/30/31,,40,36,0.01,0,0
12/31/31,,38,35,0.61,0,0
1/1/32,,41,30,0.17,0,0
1/2/32,,34,27,0,0.6,0
1/3/32,,27,22,0,0,0
1/4/32,,34,20,0.04,0.1,0
1/5/32,,48,33,0.34,0,0
1/6/32,,48,28,0.02,0,0
1/7/32,,33,26,0,0,0
1/8/32,,27,18,0,0,0
1/9/32,,24,17,0,0,0
1/10/32,,32,21,0,0,0
1/11/32,,42,30,0,0,0
1/12/32,,53,41,0.37,0,0
1/13/32,,56,40,0,0,0
1/14/32,,41,31,0.51,0,0
1/15/32,,39,29,0.01,0,0
1/16/32,,38,30,0.06,0,0
1/17/32,,45,31,0.03,0,0
1/18/32,,33,25,0,0,0
1/19/32,,40,22,0,0,0
1/20/32,,42,34,0,0,0
1/21/32,,52,37,0.05,0,0
1/22/32,,38,33,0,0,0
1/23/32,,38,26,0.19,1.1,1
1/24/32,,28,16,0,0,1
1/25/32,,43,25,0,0,0
1/26/32,,35,32,0.08,0.4,0
1/27/32,,41,30,0,0,0
1/28/32,,53,30,0,0,0
1/29/32,,48,14,0,0,0
1/30/32,,14,2,0,0,0
1/31/32,,16,0,0,0,0
2/1/32,,35,13,0.04,0,0
2/2/32,,40,33,0.01,0.7,0
2/3/32,,35,17,0.01,7,0
2/4/32,,33,11,0.63,7.1,7
2/5/32,,33,9,0,0,3
2/6/32,,41,23,0,0,2
2/7/32,,37,23,0,0,2
2/8/32,,37,18,0,0,1
2/9/32,,41,25,0,0,0
2/10/32,,59,36,0,0,0
2/11/32,,63,36,0.4,0,0
2/12/32,,39,24,0,0,0
2/13/32,,34,20,0,0,0
2/14/32,,27,22,0,0,0
2/15/32,,35,26,0,0,0
2/16/32,,46,33,0.16,0,0
2/17/32,,48,20,0.01,0,0
2/18/32,,36,15,0,0,0
2/19/32,,32,21,0,0,0
2/20/32,,38,18,0,0,0
2/21/32,,50,34,0,0,0
2/22/32,,36,24,0,0,0
2/23/32,,29,10,0,0,0
2/24/32,,36,28,0,0,0
2/25/32,,66,25,0,0,0
2/26/32,,62,35,0,0,0
2/27/32,,51,34,0,0,0
2/28/32,,53,35,0,0,0
2/29/32,,55,34,0,0,0
3/1/32,,40,31,0.86,0.2,0
3/2/32,,39,33,0.53,0,0
3/3/32,,40,36,0,0,0
3/4/32,,43,36,0,0,0
3/5/32,,38,9,0.32,0.5,0
3/6/32,,16,3,0,0,0
3/7/32,,15,3,0,0,0
3/8/32,,11,2,0,0,0
3/9/32,,19,3,0.02,0.3,0
3/10/32,,24,6,0,0,0
3/11/32,,27,6,0,0,0
3/12/32,,26,9,0,0,0
3/13/32,,27,14,0.02,0.4,0
3/14/32,,25,10,0,0,0
3/15/32,,37,16,0,0,0
3/16/32,,52,31,0,0,0
3/17/32,,38,27,0,0,0
3/18/32,,36,23,0.14,1,1
3/19/32,,37,21,0.02,0.2,1
3/20/32,,34,19,0.04,0.4,0
3/21/32,,32,28,0.93,7.6,4
3/22/32,,32,19,0.24,2.5,4
3/23/32,,35,19,0,0,2
3/24/32,,37,19,0,0,1
3/25/32,,55,33,0.02,0,0
3/26/32,,50,34,0,0,0
3/27/32,,49,28,0,0,0
3/28/32,,52,29,0.01,0,0
3/29/32,,66,31,0,0,0
3/30/32,,58,35,0.01,0,0
3/31/32,,41,32,0,0,0
4/1/32,,52,32,0,0,0
4/2/32,,71,36,0,0,0
4/3/32,,36,31,0,0,0
4/4/32,,61,31,0.04,0,0
4/5/32,,64,36,0,0,0
4/6/32,,63,41,0,0,0
4/7/32,,64,42,0.02,0,0
4/8/32,,50,37,0,0,0
4/9/32,,53,39,0,0,0
4/10/32,,48,38,0,0,0
4/11/32,,53,38,0,0,0
4/12/32,,43,29,0,0,0
4/13/32,,50,24,0,0,0
4/14/32,,51,27,0,0,0
4/15/32,,64,29,0,0,0
4/16/32,,51,38,0,0,0
4/17/32,,47,36,0,0,0
4/18/32,,51,29,0,0,0
4/19/32,,60,33,0,0,0
4/20/32,,67,46,0.01,0,0
4/21/32,,70,51,0,0,0
4/22/32,,73,47,0,0,0
4/23/32,,67,44,0,0,0
4/24/32,,52,41,0.2,0,0
4/25/32,,50,40,0,0,0
4/26/32,,42,33,0.02,0,0
4/27/32,,62,29,0,0,0
4/28/32,,68,36,0,0,0
4/29/32,,64,47,0.2,0,0
4/30/32,,68,50,0,0,0
5/1/32,,55,41,0,0,0
5/2/32,,63,35,0,0,0
5/3/32,,55,46,0.08,0,0
5/4/32,,61,47,0.42,0,0
5/5/32,,74,49,0,0,0
5/6/32,,84,58,0.5,0,0
5/7/32,,79,54,0.37,0,0
5/8/32,,73,57,0.09,0,0
5/9/32,,62,49,0.42,0,0
5/10/32,,61,50,0.02,0,0
5/11/32,,54,46,0.02,0,0
5/12/32,,59,46,0,0,0
5/13/32,,80,43,0,0,0
5/14/32,,87,60,0,0,0
5/15/32,,89,64,0,0,0
5/16/32,,71,47,0.08,0,0
5/17/32,,64,40,0,0,0
5/18/32,,70,43,0,0,0
5/19/32,,77,46,0,0,0
5/20/32,,85,50,0,0,0
5/21/32,,66,50,0,0,0
5/22/32,,61,45,0,0,0
5/23/32,,71,43,0,0,0
5/24/32,,88,47,0,0,0
5/25/32,,84,62,0.49,0,0
5/26/32,,76,62,0.37,0,0
5/27/32,,68,48,0,0,0
5/28/32,,61,45,0,0,0
5/29/32,,70,47,0,0,0
5/30/32,,76,50,0,0,0
5/31/32,,75,59,0,0,0
6/1/32,,81,60,0.21,0,0
6/2/32,,82,62,0.61,0,0
6/3/32,,84,61,0.03,0,0
6/4/32,,84,64,0,0,0
6/5/32,,86,66,0.36,0,0
6/6/32,,79,64,1.73,0,0
6/7/32,,80,56,0,0,0
6/8/32,,70,52,0,0,0
6/9/32,,81,46,0,0,0
6/10/32,,79,56,0,0,0
6/11/32,,75,55,0,0,0
6/12/32,,78,56,0,0,0
6/13/32,,85,56,0,0,0
6/14/32,,77,65,0,0,0
6/15/32,,78,63,0,0,0
6/16/32,,82,61,0,0,0
6/17/32,,88,62,0,0,0
6/18/32,,85,65,0.22,0,0
6/19/32,,77,63,0,0,0
6/20/32,,84,65,0,0,0
6/21/32,,78,63,0,0,0
6/22/32,,91,61,0.02,0,0
6/23/32,,76,57,0,0,0
6/24/32,,83,50,0,0,0
6/25/32,,90,67,0.46,0,0
6/26/32,,91,66,2.57,0,0
6/27/32,,80,64,0,0,0
6/28/32,,82,57,0,0,0
6/29/32,,85,62,0,0,0
6/30/32,,89,62,0.34,0,0
7/1/32,,74,54,0,0,0
7/2/32,,76,50,0,0,0
7/3/32,,70,56,0.89,0,0
7/4/32,,70,58,0,0,0
7/5/32,,75,59,0.06,0,0
10/1/32,,79,51,0,0,0
10/2/32,,82,50,0,0,0
10/3/32,,74,54,0.02,0,0
10/8/32,,75,50,0,0,0
10/9/32,,66,53,0.23,0,0
10/10/32,,57,34,1.09,0,0
10/11/32,,52,30,0,0,0
10/12/32,,44,32,0.03,0,0
10/13/32,,51,40,0,0,0
10/14/32,,69,40,0,0,0
10/15/32,,77,54,0,0,0
10/16/32,,69,53,0,0,0
10/17/32,,63,51,0,0,0
10/18/32,,60,55,0,0,0
10/19/32,,71,58,0,0,0
10/20/32,,62,40,0,0,0
10/21/32,,61,34,0,0,0
10/22/32,,64,42,0.22,0,0
10/23/32,,61,52,0.22,0,0
10/24/32,,63,43,0,0,0
10/25/32,,60,41,1.87,0,0
10/26/32,,51,39,0.06,0,0
10/27/32,,46,35,0,0,0
10/28/32,,56,30,0,0,0
10/29/32,,45,36,0,0,0
10/30/32,,44,29,0,0,0
10/31/32,,43,38,0.12,0,0
11/1/32,,42,32,0,0,0
11/2/32,,51,33,0,0,0
11/3/32,,53,33,0,0,0
11/4/32,,63,39,0.03,0,0
11/5/32,,58,34,0,0,0
11/6/32,,58,36,0,0,0
11/7/32,,57,40,0.13,0,0
11/8/32,,65,36,1.17,0,0
11/9/32,,40,31,0.08,0,0
11/10/32,,34,30,0.01,0,0
11/11/32,,30,25,0,0,0
11/12/32,,28,21,0,0,0
11/13/32,,44,20,0,0,0
11/14/32,,58,37,0,0,0
11/15/32,,37,26,0.52,5,5
11/16/32,,35,31,0,0,3
11/17/32,,35,19,0,0,0
11/18/32,,39,23,0,0,0
11/19/32,,32,17,0,0,0
11/20/32,,37,16,0,0,0
11/21/32,,36,14,0,0,0
11/22/32,,36,17,0,0,0
11/23/32,,40,25,0,0,0
11/24/32,,40,19,0,0,0
11/25/32,,50,28,0,0,0
11/26/32,,30,23,0,0,0
11/27/32,,34,18,0,0,0
11/28/32,,42,18,0,0,0
11/29/32,,45,31,0,0,0
11/30/32,,54,25,0,0,0
12/1/32,,52,32,0,0,0
12/2/32,,56,45,0,0,0
12/3/32,,57,43,0.11,0,0
12/4/32,,52,29,0,0,0
12/5/32,,50,38,0,0,0
12/6/32,,52,36,0.27,0,0
12/7/32,,36,11,0.03,0.5,0
12/8/32,,12,4,0.02,0.2,0
12/9/32,,12,4,0,0,0
12/10/32,,24,9,0.18,4.6,4
12/11/32,,26,21,0.18,3.6,6
12/12/32,,21,1,0,0,5
12/13/32,,14,5,0,0,4
12/14/32,,21,2,0,0,3
12/15/32,,3,-6,0,0,3
12/16/32,,10,-12,0,0,3
12/17/32,,18,-6,0,0,2
12/18/32,,20,-1,0,0,2
12/19/32,,32,17,0,0,2
12/20/32,,37,19,0,0,0
12/21/32,,40,31,0,0,0
12/22/32,,44,22,0.15,0,0
12/23/32,,43,35,1.12,0,0
12/24/32,,57,40,0.59,0,0
12/25/32,,48,31,0,0,0
12/26/32,,39,25,0,0,0
12/27/32,,42,25,0,0,0
12/28/32,,40,26,0,0,0
12/29/32,,47,30,0,0,0
12/30/32,,40,27,0.03,0,0
12/31/32,,27,10,0,0.3,0
1/1/33,,30,10,0,0,0
1/2/33,,40,28,0,0,0
1/3/33,,44,29,0,0,0
1/4/33,,40,27,0,0,0
1/5/33,,43,23,0,0,0
1/6/33,,46,28,0,0,0
1/7/33,,42,26,0,0,0
1/8/33,,46,26,0,0,0
1/9/33,,34,28,0,0,0
1/10/33,,53,33,0,0,0
1/11/33,,43,16,0,0,0
1/12/33,,33,11,0,0,0
1/13/33,,41,29,0,0,0
1/14/33,,33,17,0.02,0.3,0
1/15/33,,52,27,0,0,0
1/16/33,,54,35,0,0,0
1/17/33,,36,29,0,0,0
1/18/33,,57,31,1.39,0,0
1/19/33,,57,30,0,0,0
1/20/33,,39,23,0,0,0
1/21/33,,54,37,0,0,0
1/22/33,,56,40,0.18,0,0
1/23/33,,49,28,0,0,0
1/24/33,,51,30,0,0,0
1/25/33,,46,38,0.21,0,0
1/26/33,,41,37,0,0,0
1/27/33,,37,25,0.35,0.5,0
1/28/33,,27,24,0,0,0
1/29/33,,32,26,0,0,0
1/30/33,,39,28,0,0,0
1/31/33,,43,25,0.14,0,0
2/1/33,,47,31,0.06,0,0
2/2/33,,31,22,0,0,0
2/3/33,,35,20,0,0,0
2/4/33,,21,2,0,0,0
2/5/33,,16,-3,0,0,0
2/6/33,,39,16,0.41,3.1,1
2/7/33,,29,1,0.67,11,11
2/8/33,,2,-12,0,0,11
2/9/33,,-6,-20,0,0,10
2/10/33,,18,-9,0,0,9
2/11/33,,10,-6,0,0,8
2/12/33,,30,-7,0,0,6
2/13/33,,34,10,0,0,5
2/14/33,,30,9,0,0,5
2/15/33,,26,2,0,0,4
2/16/33,,38,21,0,0,4
2/17/33,,35,18,0,0,3
2/18/33,,36,15,0,0,2
2/19/33,,43,26,0,0,2
2/20/33,,40,30,0,0,2
2/21/33,,35,16,0,0,1
2/22/33,,55,34,0,0,0
2/23/33,,55,36,0,0,0
2/24/33,,54,35,0.01,0,0
2/25/33,,55,36,0,0,0
2/26/33,,37,30,0,0,0
2/27/33,,46,23,0,0,0
2/28/33,,52,29,0,0,0
3/1/33,,40,29,0,0,0
3/2/33,,36,29,0,0,0
3/3/33,,37,33,0,0,0
3/4/33,,35,30,0.01,0.1,0
3/5/33,,44,24,0,0,0
3/6/33,,46,28,0.06,0,0
3/7/33,,41,34,0.04,0,0
3/8/33,,46,26,0,0,0
3/9/33,,26,10,0,0,0
3/10/33,,24,5,0,0,0
3/11/33,,34,20,0.03,0.5,0
3/12/33,,61,24,0,0,0
3/13/33,,61,46,1.02,0.1,0
3/14/33,,46,27,0,0,0
3/15/33,,36,22,0,0,0
3/16/33,,49,26,0,0,0
3/17/33,,52,33,0.01,0,0
3/18/33,,39,33,0.29,0,0
3/19/33,,33,31,0.37,0,0
3/20/33,,32,27,0.39,0.3,0
3/21/33,,32,25,0.05,0.9,0
3/22/33,,35,25,0,0,0
3/23/33,,36,28,0,0,0
3/24/33,,39,25,0.22,2,0
3/25/33,,36,31,0.4,3.6,2
3/26/33,,46,28,0,0,0
3/27/33,,51,30,0.01,0,0
3/28/33,,46,28,0,0,0
3/29/33,,51,31,0.01,0,0
3/30/33,,57,42,0.22,0,0
3/31/33,,70,39,1.58,0,0
4/1/33,,48,39,0.03,0,0
4/2/33,,53,39,0.11,0,0
4/3/33,,43,36,0,0,0
4/4/33,,49,31,0,0,0
4/5/33,,59,47,0.24,0,0
4/6/33,,53,34,0.25,0,0
4/7/33,,40,32,0.02,0.2,0
4/8/33,,44,31,0,0,0
4/9/33,,68,39,0,0,0
4/10/33,,75,42,0.03,0,0
4/11/33,,49,35,0.02,0,0
4/12/33,,63,32,0,0,0
4/13/33,,59,35,0.12,0,0
4/14/33,,42,34,0.04,0,0
4/15/33,,51,30,0,0,0
4/16/33,,46,39,0.44,0,0
4/17/33,,48,42,0.4,0,0
4/18/33,,54,42,0.01,0,0
4/19/33,,56,40,0,0,0
4/20/33,,58,45,0,0,0
4/21/33,,58,41,0,0,0
4/22/33,,46,37,0,0,0
4/23/33,,63,30,0,0,0
4/24/33,,72,40,0,0,0
4/25/33,,46,35,0.08,0,0
4/26/33,,46,33,0,0,0
4/27/33,,60,32,0,0,0
4/28/33,,78,45,0,0,0
4/29/33,,82,52,0.15,0,0
4/30/33,,75,58,1.22,0,0
5/1/33,,78,56,0.67,0,0
5/2/33,,61,39,0.1,0,0
5/3/33,,48,38,0.04,0,0
5/4/33,,52,39,0,0,0
5/5/33,,50,44,0.72,0,0
5/6/33,,53,45,0,0,0
5/7/33,,64,48,0.81,0,0
5/8/33,,63,48,0.54,0,0
5/9/33,,50,43,0.27,0,0
5/10/33,,54,42,0.22,0,0
5/11/33,,64,48,0.2,0,0
5/12/33,,76,63,0.13,0,0
5/13/33,,70,53,0,0,0
5/14/33,,74,50,0,0,0
5/15/33,,63,54,0.04,0,0
5/16/33,,71,52,0,0,0
5/17/33,,79,56,0,0,0
5/18/33,,78,62,0,0,0
5/19/33,,80,62,0.31,0,0
5/20/33,,78,56,0.45,0,0
5/21/33,,69,52,0,0,0
5/22/33,,76,56,0,0,0
5/23/33,,87,58,0,0,0
5/24/33,,82,62,0,0,0
5/25/33,,88,59,0.04,0,0
5/26/33,,73,56,0.54,0,0
5/27/33,,76,56,0,0,0
5/28/33,,78,57,0,0,0
5/29/33,,74,55,0.05,0,0
5/30/33,,72,56,0,0,0
5/31/33,,74,53,0,0,0
6/1/33,,84,52,0,0,0
6/2/33,,88,61,0,0,0
6/3/33,,89,68,0,0,0
6/4/33,,93,65,0.4,0,0
6/5/33,,87,63,0.23,0,0
6/6/33,,96,67,0,0,0
6/7/33,,101,76,0,0,0
6/8/33,,97,73,0,0,0
6/9/33,,88,64,0,0,0
6/10/33,,101,70,0,0,0
6/11/33,,100,71,0,0,0
6/12/33,,75,56,0,0,0
6/13/33,,65,45,0,0,0
6/14/33,,65,40,0,0,0
6/15/33,,83,45,0,0,0
6/16/33,,78,67,0.02,0,0
6/17/33,,80,64,0.01,0,0
6/18/33,,97,59,0,0,0
6/19/33,,98,65,0,0,0
6/20/33,,100,63,0,0,0
6/21/33,,90,67,0,0,0
6/22/33,,78,63,0,0,0
6/23/33,,88,62,0,0,0
6/24/33,,91,68,0.25,0,0
6/25/33,,90,68,0,0,0
6/26/33,,94,63,0,0,0
6/27/33,,102,70,0,0,0
6/28/33,,93,74,0,0,0
6/29/33,,90,72,1.91,0,0
6/30/33,,89,71,0,0,0
7/1/33,,,,0.24,0,0
10/8/33,,60,36,0,0,0
10/9/33,,51,36,0.01,0,0
10/10/33,,69,39,0.21,0,0
10/11/33,,75,49,0,0,0
10/12/33,,57,40,0,0,0
10/13/33,,59,32,0,0,0
10/14/33,,69,40,0,0,0
10/15/33,,79,49,0,0,0
10/16/33,,65,44,0.57,0,0
10/17/33,,53,39,0,0,0
10/18/33,,59,34,0,0,0
10/19/33,,56,39,0.01,0,0
10/20/33,,58,34,0.29,0,0
10/21/33,,67,47,2.24,0,0
10/22/33,,53,36,0,0,0
10/23/33,,47,30,0,0,0
10/24/33,,52,34,0.01,0,0
10/25/33,,43,28,0.01,0,0
10/26/33,,49,34,0.37,0,0
10/27/33,,43,31,0,0,0
10/28/33,,49,37,0,0,0
10/29/33,,70,46,0,0,0
10/30/33,,78,51,0,0,0
10/31/33,,80,53,0,0,0
11/1/33,,79,57,0,0,0
11/2/33,,73,39,0.14,0,0
11/3/33,,41,33,0,0,0
11/4/33,,45,38,0,0,0
11/5/33,,42,36,0,0,0
11/6/33,,40,35,0,0,0
11/7/33,,36,27,0,0,0
11/8/33,,40,25,0.01,0,0
11/9/33,,36,20,0,0,0
11/10/33,,30,17,0,0,0
11/11/33,,46,27,0,0,0
11/12/33,,63,26,0,0,0
11/13/33,,33,24,0.05,0.3,0
11/14/33,,37,13,0.02,0.4,0
11/15/33,,19,8,0,0,0
11/16/33,,23,5,0,0,0
11/17/33,,44,19,0.01,0,0
11/18/33,,42,25,0,0,0
11/19/33,,56,30,0,0,0
11/20/33,,56,30,0,0,0
11/21/33,,52,35,0.19,0,0
11/22/33,,38,32,0,0,0
11/23/33,,38,33,0,0,0
11/24/33,,42,32,0,0,0
11/25/33,,52,34,0,0,0
11/26/33,,40,22,0.1,0.5,0
11/27/33,,52,21,0,0,0
11/28/33,,46,34,0,0,0
11/29/33,,65,41,0.15,0,0
11/30/33,,52,34,0,0,0
12/1/33,,40,31,0,0,0
12/2/33,,55,40,0.07,0,0
12/3/33,,56,46,0.01,0,0
12/4/33,,52,44,0,0,0
12/5/33,,46,,0,0,0
12/6/33,,,23,0,0,0
12/7/33,,48,31,0,0,0
12/8/33,,40,22,0,0,0
12/9/33,,29,20,0,0,0
12/10/33,,36,18,0,0,0
12/11/33,,18,6,0,0,0
12/12/33,,24,13,0,0,0
12/13/33,,30,22,0,0,0
12/14/33,,40,24,0.02,0,0
12/15/33,,59,29,0,0,0
12/16/33,,43,24,0,0,0
12/17/33,,41,27,0,0,0
12/18/33,,39,23,0,0,0
12/19/33,,40,24,0.63,0,0
12/21/33,,36,23,0,0,0
12/22/33,,43,30,0,0,0
12/23/33,,58,32,0,0,0
12/24/33,,37,12,0,0,0
12/25/33,,16,4,0.21,0.3,
12/26/33,,24,-9,0.13,,
12/27/33,,7,-12,0,0,2
12/28/33,,13,-2,0,0,2
12/29/33,,19,6,0.01,0.2,2
12/30/33,,44,19,0,0,0
12/31/33,,48,42,0,0,0
1/1/34,,44,21,0.03,0,0
1/2/34,,30,22,0,0,0
1/3/34,,33,28,0,0,0
1/4/34,,41,31,0.19,0,0
